,Monday_1,Monday_2,Monday_3,Monday_4,Monday_5,Monday_6,Monday_7,Monday_8,Monday_9,Monday_10,Monday_11,Monday_12,Monday_13,Monday_14,Monday_15,Monday_16,Monday_17,Monday_18,Monday_19,Monday_20,Monday_21,Monday_22,Monday_23,Monday_24,Tuesday_1,Tuesday_2,Tuesday_3,Tuesday_4,Tuesday_5,Tuesday_6,Tuesday_7,Tuesday_8,Tuesday_9,Tuesday_10,Tuesday_11,Tuesday_12,Tuesday_13,Tuesday_14,Tuesday_15,Tuesday_16,Tuesday_17,Tuesday_18,Tuesday_19,Tuesday_20,Tuesday_21,Tuesday_22,Tuesday_23,Tuesday_24,Wednesday_1,Wednesday_2,Wednesday_3,Wednesday_4,Wednesday_5,Wednesday_6,Wednesday_7,Wednesday_8,Wednesday_9,Wednesday_10,Wednesday_11,Wednesday_12,Wednesday_13,Wednesday_14,Wednesday_15,Wednesday_16,Wednesday_17,Wednesday_18,Wednesday_19,Wednesday_20,Wednesday_21,Wednesday_22,Wednesday_23,Wednesday_24,Thursday_1,Thursday_2,Thursday_3,Thursday_4,Thursday_5,Thursday_6,Thursday_7,Thursday_8,Thursday_9,Thursday_10,Thursday_11,Thursday_12,Thursday_13,Thursday_14,Thursday_15,Thursday_16,Thursday_17,Thursday_18,Thursday_19,Thursday_20,Thursday_21,Thursday_22,Thursday_23,Thursday_24,Friday_1,Friday_2,Friday_3,Friday_4,Friday_5,Friday_6,Friday_7,Friday_8,Friday_9,Friday_10,Friday_11,Friday_12,Friday_13,Friday_14,Friday_15,Friday_16,Friday_17,Friday_18,Friday_19,Friday_20,Friday_21,Friday_22,Friday_23,Friday_24,Saturday_1,Saturday_2,Saturday_3,Saturday_4,Saturday_5,Saturday_6,Saturday_7,Saturday_8,Saturday_9,Saturday_10,Saturday_11,Saturday_12,Saturday_13,Saturday_14,Saturday_15,Saturday_16,Saturday_17,Saturday_18,Saturday_19,Saturday_20,Saturday_21,Saturday_22,Saturday_23,Saturday_24,Sunday_1,Sunday_2,Sunday_3,Sunday_4,Sunday_5,Sunday_6,Sunday_7,Sunday_8,Sunday_9,Sunday_10,Sunday_11,Sunday_12,Sunday_13,Sunday_14,Sunday_15,Sunday_16,Sunday_17,Sunday_18,Sunday_19,Sunday_20,Sunday_21,Sunday_22,Sunday_23,Sunday_24,id_google,category,latitude_bld,longitude_bld,latitude,longitude,distance,cluster
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,82,52,64,76,88,88,70,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,100,88,64,64,76,82,70,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,58,88,94,64,47,58,70,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChIJj6i9zOW6j4AR-msF4QvouL8,dentist,37.42790730000001,-122.1452212,37.428,-122.144,108.57736086393169,11
197,0,0,0,0,0,0,0,0,0,0,0,18,27,32,29,22,20,50,88,50,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,37,36,29,29,41,55,61,55,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,38,45,42,38,47,72,96,100,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,38,43,41,41,51,69,81,77,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,77,44,21,30,42,52,74,98,90,50,0,0,0,0,0,0,0,0,0,0,0,0,0,22,33,38,34,33,50,74,83,87,74,39,0,0,0,0,0,0,0,0,0,0,0,0,0,17,35,39,50,50,46,63,78,77,60,0,0,0,ChIJwcmzBmO6j4AREjZI1w0th2Q,meal_delivery,37.4257573,-122.1464411,37.428,-122.144,329.6048148033275,11
198,0,0,0,0,0,0,0,0,34,70,81,54,35,42,58,63,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,52,37,35,49,66,84,100,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,66,51,43,55,56,46,46,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,78,84,67,51,56,76,88,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,50,56,46,33,31,38,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChIJU6FNXOW6j4ARZW3arPiVfBM,health,37.4270133,-122.1424789,37.428,-122.144,173.54717686708136,11
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,58,85,83,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,52,55,59,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,60,78,82,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,69,87,100,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,61,75,74,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,46,63,57,35,0,0,0,ChIJ3dmr7OW6j4ARdga458ttjlg,restaurant,37.42661689999999,-122.1449195,37.428,-122.144,173.7447437544221,11
200,0,0,0,0,0,0,0,23,38,22,15,20,20,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,36,26,25,26,21,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,37,37,30,24,22,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,43,35,28,28,26,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,36,43,42,36,31,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,40,52,55,50,41,31,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,55,84,100,92,69,45,26,0,0,0,0,0,0,0,0,0,ChIJ06EYWO-6j4AR5x1zss9iick,bakery,37.42540839999999,-122.1453292,37.428,-122.144,310.7615799129049,11
201,0,0,0,0,0,0,5,15,35,62,86,96,86,66,49,44,48,51,46,33,18,6,0,0,0,0,0,0,0,0,10,22,37,52,62,63,58,51,48,54,63,67,61,46,28,14,0,0,0,0,0,0,0,0,8,17,32,49,63,69,63,53,45,47,58,68,69,57,38,20,0,0,0,0,0,0,0,0,11,23,39,56,70,76,73,63,54,53,62,70,64,45,24,9,0,0,0,0,0,0,0,0,9,22,41,62,73,71,56,40,36,52,80,99,90,59,27,8,0,0,0,0,0,0,0,0,5,13,29,51,73,88,92,88,86,89,90,83,66,43,23,10,0,0,0,0,0,0,0,0,3,11,28,53,82,100,97,78,60,59,74,85,74,47,23,9,0,0,ChIJn6yiduG6j4ARBP9ci2gGMws,park,37.431507,-122.147651,37.428,-122.144,505.88466418512246,11
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,49,40,14,0,0,25,37,39,30,0,0,0,0,0,0,0,0,0,0,0,0,0,13,37,54,40,16,0,0,6,21,38,36,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,38,35,20,0,0,14,42,64,48,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,63,50,16,0,0,11,36,61,52,0,0,0,0,0,0,0,0,0,0,0,0,0,38,67,85,79,52,0,0,21,42,54,39,0,0,0,0,0,0,0,0,0,0,0,0,0,57,100,82,77,48,0,0,17,39,50,35,0,0,0,ChIJiUMw9OW6j4ARAdAD56r5gII,restaurant,37.4257762,-122.1450815,37.428,-122.144,264.72336831028787,11
203,1,0,0,0,1,9,30,55,60,42,24,19,21,24,28,42,79,99,63,28,17,12,8,5,3,1,0,0,0,8,32,63,70,46,33,34,23,30,51,74,91,93,81,59,36,18,7,1,0,0,0,0,3,15,37,59,63,48,36,34,23,28,49,73,91,96,84,63,39,19,7,1,0,0,0,0,0,6,29,63,76,55,36,31,25,28,48,74,94,100,87,62,37,17,6,0,0,0,0,0,1,6,17,31,42,43,35,23,16,20,38,62,80,81,66,44,27,20,17,14,10,5,1,0,0,1,3,6,8,11,14,16,17,19,22,24,26,25,23,21,19,16,13,8,4,1,0,0,0,2,5,8,12,16,19,21,21,19,17,16,19,22,23,19,15,11,8,4,ChIJORy6nXuwj4ARz3b1NVL1Hw4,locality,37.4418834,-122.1430195,37.429,-122.144,1432.505415981649,12
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,32,59,81,82,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,30,53,75,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,44,64,84,91,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,34,53,82,100,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,68,74,78,80,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChIJRbsp9uW6j4ARyUJHxK7xFX8,bar,37.4254329,-122.1452003,37.429,-122.144,409.9040710999788,12
205,0,0,0,0,0,0,0,0,0,0,0,15,22,21,0,0,8,25,53,71,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,27,0,0,20,42,73,91,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,32,0,0,25,47,71,80,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24,25,0,0,24,48,81,100,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,37,43,0,0,37,50,67,76,69,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,40,56,64,57,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,41,66,76,63,0,0,0,ChIJaWnuL-e6j4ARR6YIY348nZk,night_club,37.428562,-122.149672,37.429,-122.144,504.3731604000741,12
206,0,0,0,0,0,0,0,0,0,26,41,57,71,78,77,69,55,42,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,23,36,49,60,63,62,64,73,81,72,46,0,0,0,0,0,0,0,0,0,0,0,0,0,29,45,52,50,45,47,56,67,69,58,40,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25,35,45,54,63,77,96,100,75,43,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,37,50,56,54,44,33,35,45,31,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,32,45,55,62,61,53,42,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,63,75,73,66,56,43,0,0,0,0,0,0,ChIJee8zGO66j4ARTEwZyK9Etgk,point_of_interest,37.4232826,-122.1415481,37.429,-122.144,670.6356308545645,12
207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,54,87,71,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,47,61,59,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,68,91,63,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,65,100,83,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,50,61,54,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,63,65,45,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,46,48,25,0,0,0,ChIJ8QesCuW6j4ARfJfR8qxpWzE,bar,37.42729550000001,-122.1433847,37.429,-122.144,196.8581683775429,12
208,0,0,0,0,0,11,20,30,35,33,30,27,24,22,20,23,37,64,87,86,59,29,0,0,0,0,0,0,0,16,40,57,51,31,19,15,15,14,14,22,43,75,97,91,61,28,0,0,0,0,0,0,0,12,28,43,43,31,19,14,15,16,17,24,44,76,100,90,55,23,0,0,0,0,0,0,0,16,30,41,43,35,27,23,22,20,17,17,30,61,92,91,59,24,0,0,0,0,0,0,0,9,22,33,34,25,17,17,22,27,28,30,44,66,72,48,19,0,0,0,0,0,0,0,0,0,0,10,28,53,71,67,46,30,33,45,44,26,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,40,58,64,55,42,36,36,34,25,0,0,0,0,0,0,ChIJZ67sM_K6j4ARPK-0bAdrfb0,gym,37.4220024,-122.1381236,37.429,-122.144,934.7211335339224,12
209,0,0,0,0,0,0,0,0,0,0,17,43,71,75,55,32,27,38,50,49,36,19,0,0,0,0,0,0,0,0,0,0,0,0,22,58,100,88,44,25,28,36,42,42,36,26,0,0,0,0,0,0,0,0,0,0,0,0,43,59,69,69,60,46,33,31,42,50,42,27,0,0,0,0,0,0,0,0,0,0,0,0,16,47,84,91,62,32,27,39,52,55,46,30,0,0,0,0,0,0,0,0,0,0,0,0,33,51,62,62,49,32,22,29,47,55,42,22,0,0,0,0,0,0,0,0,0,0,0,0,15,28,41,50,50,42,31,26,28,31,29,21,0,0,0,0,0,0,0,0,0,0,0,0,12,27,43,51,47,36,28,28,32,30,20,9,0,0,ChIJc14uqu-6j4ARDCuTmjmOtX0,restaurant,37.4238742,-122.14306,37.429,-122.144,574.9422507851601,12
210,0,0,0,0,0,0,0,0,17,34,53,67,71,68,63,62,61,57,47,33,0,0,0,0,0,0,0,0,0,0,0,0,31,52,73,83,80,71,65,64,65,61,48,31,0,0,0,0,0,0,0,0,0,0,0,0,18,33,48,60,74,92,100,83,64,65,65,42,0,0,0,0,0,0,0,0,0,0,0,0,23,43,57,59,55,58,71,84,85,74,55,34,0,0,0,0,0,0,0,0,0,0,0,0,19,45,74,90,86,75,71,76,80,71,50,28,0,0,0,0,0,0,0,0,0,0,0,0,0,24,48,67,72,70,69,64,51,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,61,56,52,54,44,0,0,0,0,0,0,ChIJdTbWp-W6j4ARKbrpGRZUp38,point_of_interest,37.427879,-122.143167,37.429,-122.144,144.6201670403901,12
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,56,70,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,85,100,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,24,0,0,0,40,75,93,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,35,32,0,0,0,44,82,97,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,43,35,0,0,0,32,60,78,71,45,0,0,0,0,0,0,0,0,0,0,0,0,0,14,33,39,0,0,0,39,61,71,63,42,0,0,0,0,0,0,0,0,0,0,0,0,0,26,44,39,0,0,0,30,52,59,45,0,0,0,ChIJtXQ38-W6j4AR44dFBS3v120,bar,37.42592049999999,-122.1454743,37.429,-122.144,365.8440813992555,12
212,0,0,0,0,0,0,0,0,10,15,18,19,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,18,19,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,16,19,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,22,23,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,30,32,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,44,41,48,48,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,72,100,96,69,39,0,0,0,0,0,0,0,0,0,0,ChIJK3g59OW6j4AR5Q5CCNShy3o,restaurant,37.42638889999999,-122.1445583,37.429,-122.144,293.97764691885664,12
213,0,0,0,0,0,0,0,36,47,55,62,77,93,96,81,67,71,82,77,51,22,0,0,0,0,0,0,0,0,0,0,33,49,65,79,90,96,95,87,77,72,80,91,78,43,0,0,0,0,0,0,0,0,0,0,37,45,53,63,76,90,97,93,84,80,82,83,69,42,0,0,0,0,0,0,0,0,0,0,36,54,73,90,99,100,92,82,79,81,84,76,56,32,0,0,0,0,0,0,0,0,0,0,32,45,58,69,78,82,81,77,77,87,99,91,59,26,0,0,0,0,0,0,0,0,0,0,19,28,41,56,71,82,85,80,75,72,70,64,51,34,0,0,0,0,0,0,0,0,0,0,0,26,53,80,96,95,83,75,74,77,75,62,44,25,0,0,0,ChIJw5kQAuW6j4ARkyELuYYn3fg,grocery_or_supermarket,37.4289511,-122.142956,37.429,-122.144,92.56277405569412,12
214,0,0,0,0,0,0,5,29,63,46,26,25,24,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,78,64,32,20,20,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,34,65,65,39,26,28,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,45,71,52,39,24,18,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,48,51,71,27,19,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,28,35,34,27,20,14,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,52,93,100,68,42,27,13,3,0,0,0,0,0,0,0,0,ChIJsUowmuW6j4ARQq7ht0-RXP8,cafe,37.426867,-122.144091,37.429,-122.144,236.86943518042972,12
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,29,23,24,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,19,18,19,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,22,17,17,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,28,28,23,21,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,38,50,28,21,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,93,100,75,53,24,0,0,0,0,0,0,0,0,0,0,ChIJA_0-8-W6j4ARRLCg6K5oT6k,cafe,37.4270448,-122.1444674,37.429,-122.144,220.90746056272542,12
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,82,52,64,76,88,88,70,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,100,88,64,64,76,82,70,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,58,88,94,64,47,58,70,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChIJj6i9zOW6j4AR-msF4QvouL8,dentist,37.42790730000001,-122.1452212,37.429,-122.144,162.45133317147187,12
217,0,0,0,0,0,0,0,0,0,0,0,18,27,32,29,22,20,50,88,50,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,37,36,29,29,41,55,61,55,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,38,45,42,38,47,72,96,100,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,38,43,41,41,51,69,81,77,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,77,44,21,30,42,52,74,98,90,50,0,0,0,0,0,0,0,0,0,0,0,0,0,22,33,38,34,33,50,74,83,87,74,39,0,0,0,0,0,0,0,0,0,0,0,0,0,17,35,39,50,50,46,63,78,77,60,0,0,0,ChIJwcmzBmO6j4AREjZI1w0th2Q,meal_delivery,37.4257573,-122.1464411,37.429,-122.144,419.7700403691698,12
218,0,0,0,0,0,0,0,0,34,70,81,54,35,42,58,63,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,52,37,35,49,66,84,100,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,66,51,43,55,56,46,46,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,78,84,67,51,56,76,88,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,50,56,46,33,31,38,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChIJU6FNXOW6j4ARZW3arPiVfBM,health,37.4270133,-122.1424789,37.429,-122.144,258.3489767311625,12
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,58,85,83,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,52,55,59,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,60,78,82,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,69,87,100,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,61,75,74,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,46,63,57,35,0,0,0,ChIJ3dmr7OW6j4ARdga458ttjlg,restaurant,37.42661689999999,-122.1449195,37.429,-122.144,276.7282562979132,12
220,0,0,0,0,0,0,0,23,38,22,15,20,20,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,36,26,25,26,21,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,37,37,30,24,22,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,43,35,28,28,26,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,36,43,42,36,31,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,40,52,55,50,41,31,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,55,84,100,92,69,45,26,0,0,0,0,0,0,0,0,0,ChIJ06EYWO-6j4AR5x1zss9iick,bakery,37.42540839999999,-122.1453292,37.429,-122.144,415.61535368853976,12
221,0,0,0,0,0,0,5,15,35,62,86,96,86,66,49,44,48,51,46,33,18,6,0,0,0,0,0,0,0,0,10,22,37,52,62,63,58,51,48,54,63,67,61,46,28,14,0,0,0,0,0,0,0,0,8,17,32,49,63,69,63,53,45,47,58,68,69,57,38,20,0,0,0,0,0,0,0,0,11,23,39,56,70,76,73,63,54,53,62,70,64,45,24,9,0,0,0,0,0,0,0,0,9,22,41,62,73,71,56,40,36,52,80,99,90,59,27,8,0,0,0,0,0,0,0,0,5,13,29,51,73,88,92,88,86,89,90,83,66,43,23,10,0,0,0,0,0,0,0,0,3,11,28,53,82,100,97,78,60,59,74,85,74,47,23,9,0,0,ChIJn6yiduG6j4ARBP9ci2gGMws,park,37.431507,-122.147651,37.429,-122.144,426.42525211362096,12
222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,49,40,14,0,0,25,37,39,30,0,0,0,0,0,0,0,0,0,0,0,0,0,13,37,54,40,16,0,0,6,21,38,36,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,38,35,20,0,0,14,42,64,48,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,63,50,16,0,0,11,36,61,52,0,0,0,0,0,0,0,0,0,0,0,0,0,38,67,85,79,52,0,0,21,42,54,39,0,0,0,0,0,0,0,0,0,0,0,0,0,57,100,82,77,48,0,0,17,39,50,35,0,0,0,ChIJiUMw9OW6j4ARAdAD56r5gII,restaurant,37.4257762,-122.1450815,37.429,-122.144,370.37940025199146,12
223,0,0,0,0,0,0,0,1,5,13,24,37,47,54,62,75,90,100,90,66,37,13,1,0,0,0,0,0,0,0,0,1,5,11,16,20,24,28,35,47,60,67,60,41,22,7,1,0,0,0,0,0,0,0,0,1,3,11,24,39,54,66,73,81,84,79,62,41,22,9,1,0,0,0,0,0,0,0,0,3,11,26,43,56,64,64,60,58,62,64,60,49,32,16,7,0,0,0,0,0,0,0,0,7,11,16,24,32,37,41,41,39,33,30,24,20,16,13,11,0,0,0,0,0,0,0,0,22,39,56,62,56,43,32,24,20,18,16,15,11,9,5,3,0,0,0,0,0,0,0,0,1,1,5,9,11,13,13,11,9,9,9,11,9,9,5,3,0,ChIJ0a4a2eW6j4ARdVSos68-BSU,point_of_interest,37.426939,-122.145999,37.429,-122.144,289.1844437551018,12
224,0,0,0,0,0,0,0,0,11,15,15,11,15,30,46,50,38,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,38,42,46,50,57,61,61,57,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,65,73,69,53,34,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,19,26,26,23,19,19,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,50,69,88,96,100,92,80,65,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChIJj6i9zOW6j4AR5AV2YFpO1Vg,dentist,37.4270672,-122.1459412,37.429,-122.144,274.83930728037285,12
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,48,52,46,33,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,37,60,70,62,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,48,58,51,44,46,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,34,47,50,41,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,30,34,34,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,100,98,95,74,34,0,0,0,0,0,0,0,0,0,ChIJoQNXvOW6j4ARz6rplng2s5c,cafe,37.42725720000001,-122.1442621,37.429,-122.144,194.81203693888074,12
226,0,0,0,0,0,0,0,1,23,50,26,4,2,4,5,7,10,52,100,27,5,0,0,0,0,0,0,0,0,0,0,7,14,23,29,38,44,33,13,10,42,97,98,45,0,0,0,0,0,0,0,0,0,0,0,30,17,27,23,0,0,0,1,0,26,50,50,26,7,0,0,0,0,0,0,0,0,0,0,14,27,30,23,26,33,30,22,22,33,48,52,42,0,0,0,0,0,0,0,0,0,0,0,10,29,39,25,0,1,0,1,20,60,88,61,0,0,0,0,0,0,0,0,0,0,0,0,0,42,83,64,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,51,45,16,2,1,1,1,2,2,0,0,0,0,0,0,ChIJYXxhoeW6j4ARKMUsrjGZ6Wg,gym,37.4274174,-122.1437665,37.429,-122.144,176.85764541621793,12
