,TMAX,TMIN,TEMP,IRRAD,RAIN,WIND,VAP,DAY,LAT,LON,ELEV
9763,31.8,11.88,20.26,21390000.0,0.0,1.77,11.395569461695285,2016-09-24,37.441599,-122.150545,233.2
9764,36.69,12.71,23.94,21520000.0,0.0,1.28,8.650309434078974,2016-09-25,37.441599,-122.150545,233.2
9765,38.54,18.56,26.5,21510000.0,0.0,1.53,6.916260131946336,2016-09-26,37.441599,-122.150545,233.2
9766,36.54,16.86,25.28,16780000.0,0.0,1.74,7.895311469485275,2016-09-27,37.441599,-122.150545,233.2
9767,30.62,12.38,19.33,13460000.0,0.007000000000000001,2.68,11.295788040961147,2016-09-28,37.441599,-122.150545,233.2
9768,25.5,10.36,16.01,14420000.0,0.008,2.62,10.524819107818558,2016-09-29,37.441599,-122.150545,233.2
9769,19.82,10.04,13.63,20270000.0,0.007000000000000001,3.14,11.045941406933222,2016-09-30,37.441599,-122.150545,233.2
9770,23.65,8.08,14.53,20620000.0,0.002,2.47,10.919140837040695,2016-10-01,37.441599,-122.150545,233.2
9771,18.91,8.61,13.17,17290000.0,0.018,2.76,12.18940417405615,2016-10-02,37.441599,-122.150545,233.2
9772,19.65,8.66,14.28,8410000.0,0.01,1.36,11.898194308764863,2016-10-03,37.441599,-122.150545,233.2
9773,21.62,10.17,15.06,17940000.0,0.004,1.89,11.882196949035704,2016-10-04,37.441599,-122.150545,233.2
9774,23.26,7.76,14.65,20000000.0,0.0,2.25,9.547098805994152,2016-10-05,37.441599,-122.150545,233.2
9775,26.59,8.42,16.26,19430000.0,0.0,1.72,8.236221993380125,2016-10-06,37.441599,-122.150545,233.2
9776,29.93,13.23,20.51,17890000.0,0.0,1.13,6.562353841393938,2016-10-07,37.441599,-122.150545,233.2
9777,33.74,15.63,22.87,18570000.0,0.0,1.01,5.6942084855917,2016-10-08,37.441599,-122.150545,233.2
9778,33.34,14.84,21.66,17450000.0,0.0,1.6,7.354738210710603,2016-10-09,37.441599,-122.150545,233.2
9779,26.79,10.33,16.57,13360000.0,0.001,1.95,10.546392301630549,2016-10-10,37.441599,-122.150545,233.2
9780,21.87,10.48,14.76,13490000.0,0.0,1.77,11.558393550367974,2016-10-11,37.441599,-122.150545,233.2
9781,21.08,9.59,13.96,13870000.0,0.001,1.74,11.488362874608846,2016-10-12,37.441599,-122.150545,233.2
9782,23.15,9.18,15.14,13050000.0,0.004,1.95,12.680230622409045,2016-10-13,37.441599,-122.150545,233.2
9783,20.69,14.12,16.58,4680000.0,1.1800000000000002,3.1,16.662206788113835,2016-10-14,37.441599,-122.150545,233.2
9784,22.23,11.38,16.56,8590000.0,1.169,3.75,15.73876709738824,2016-10-15,37.441599,-122.150545,233.2
9785,20.07,13.26,16.56,5940000.0,4.022,3.97,16.791741295370016,2016-10-16,37.441599,-122.150545,233.2
9786,20.07,9.87,14.28,16690000.000000002,0.11599999999999999,1.68,12.799216975872639,2016-10-17,37.441599,-122.150545,233.2
9787,20.41,8.39,13.53,16950000.0,0.003,2.09,11.683820255533355,2016-10-18,37.441599,-122.150545,233.2
9788,23.3,7.54,14.38,17000000.0,0.0,1.97,9.474814094848128,2016-10-19,37.441599,-122.150545,233.2
9789,25.99,9.51,17.05,15950000.0,0.0,1.48,10.524819107818558,2016-10-20,37.441599,-122.150545,233.2
9790,26.57,11.53,17.34,13000000.0,0.0,1.13,14.59985936099666,2016-10-21,37.441599,-122.150545,233.2
9791,21.76,9.7,13.96,14840000.0,0.0,1.36,12.254962141884434,2016-10-22,37.441599,-122.150545,233.2
9792,23.54,9.13,15.02,13780000.0,0.002,2.29,12.478515078442413,2016-10-23,37.441599,-122.150545,233.2
9793,19.64,11.55,14.98,6400000.0,0.221,3.3,12.979536756541261,2016-10-24,37.441599,-122.150545,233.2
9794,21.67,12.84,16.12,6850000.0,0.157,2.48,13.951822444362032,2016-10-25,37.441599,-122.150545,233.2
9795,24.72,10.45,15.94,15140000.0,0.01,1.95,13.391221593998479,2016-10-26,37.441599,-122.150545,233.2
9796,21.15,10.58,15.67,4580000.0,1.106,1.77,15.616389849627375,2016-10-27,37.441599,-122.150545,233.2
9797,20.23,12.61,15.48,7040000.0,2.004,1.38,15.636727883350108,2016-10-28,37.441599,-122.150545,233.2
9798,21.0,11.82,15.22,11310000.0,0.077,1.93,14.409357044357467,2016-10-29,37.441599,-122.150545,233.2
9799,18.73,10.12,13.87,9410000.0,1.386,3.09,13.970244451309146,2016-10-30,37.441599,-122.150545,233.2
9800,18.14,8.94,13.24,9680000.0,0.29,2.12,12.263178647899544,2016-10-31,37.441599,-122.150545,233.2
9801,17.36,8.77,12.26,14150000.0,0.158,1.45,12.026856645346689,2016-11-01,37.441599,-122.150545,233.2
9802,21.18,7.0,12.93,14810000.0,0.004,1.19,11.62095804007076,2016-11-02,37.441599,-122.150545,233.2
9803,22.76,7.23,14.26,14420000.0,0.0,1.08,12.222144505889743,2016-11-03,37.441599,-122.150545,233.2
9804,24.08,9.89,15.63,13940000.0,0.0,1.05,13.179588221272962,2016-11-04,37.441599,-122.150545,233.2
9805,21.33,9.58,14.26,10010000.0,0.004,1.35,14.638224073468288,2016-11-05,37.441599,-122.150545,233.2
9806,20.94,10.45,15.25,8130000.000000001,0.007000000000000001,1.12,15.354099966889684,2016-11-06,37.441599,-122.150545,233.2
9807,24.01,11.56,17.03,10110000.0,0.0,0.87,15.30410529908735,2016-11-07,37.441599,-122.150545,233.2
9808,24.91,11.77,16.89,12520000.0,0.001,0.8,15.394198847859009,2016-11-08,37.441599,-122.150545,233.2
9809,24.64,11.13,16.96,13140000.0,0.001,0.97,15.384165520888633,2016-11-09,37.441599,-122.150545,233.2
9810,25.48,11.96,17.96,10130000.0,0.001,1.06,17.64413590746845,2016-11-10,37.441599,-122.150545,233.2
9811,24.15,11.75,16.78,8180000.0,0.0,1.51,15.555514960237653,2016-11-11,37.441599,-122.150545,233.2
9812,23.32,11.61,15.74,11580000.0,0.002,1.05,14.98750930705772,2016-11-12,37.441599,-122.150545,233.2
9813,22.53,11.48,15.45,10240000.0,0.001,0.69,14.831378420299401,2016-11-13,37.441599,-122.150545,233.2
9814,23.33,9.99,14.66,8990000.0,0.002,0.76,14.676677273020353,2016-11-14,37.441599,-122.150545,233.2
9815,18.44,8.28,12.4,7170000.0,0.014000000000000002,2.05,13.85088231624996,2016-11-15,37.441599,-122.150545,233.2
9816,14.67,5.63,9.6,12860000.0,0.001,2.33,9.547098805994152,2016-11-16,37.441599,-122.150545,233.2
9817,15.54,4.29,8.69,12710000.0,0.0,1.34,7.951250067195314,2016-11-17,37.441599,-122.150545,233.2
9818,19.38,3.58,10.14,12500000.0,0.001,2.27,7.302522156635223,2016-11-18,37.441599,-122.150545,233.2
9819,16.01,9.12,12.45,4410000.0,1.333,3.38,12.876225440992307,2016-11-19,37.441599,-122.150545,233.2
9820,15.47,8.01,11.9,5270000.0,0.5349999999999999,1.17,12.773637606789908,2016-11-20,37.441599,-122.150545,233.2
9821,15.74,7.18,10.15,11330000.0,0.137,1.64,11.181611610379086,2016-11-21,37.441599,-122.150545,233.2
9822,15.3,6.29,9.72,9450000.0,0.127,1.34,10.560796050352872,2016-11-22,37.441599,-122.150545,233.2
9823,14.1,4.81,9.1,11120000.0,0.23399999999999999,1.59,9.760152061132402,2016-11-23,37.441599,-122.150545,233.2
9824,15.23,4.6,8.33,11810000.0,0.008,0.8,8.121169911561521,2016-11-24,37.441599,-122.150545,233.2
9825,14.83,3.75,8.43,6010000.0,0.007000000000000001,1.25,8.994687044870846,2016-11-25,37.441599,-122.150545,233.2
9826,10.34,7.08,8.87,5020000.0,1.557,2.84,10.662108146807006,2016-11-26,37.441599,-122.150545,233.2
9827,13.97,6.42,9.67,10000000.0,0.266,2.38,9.666431325460758,2016-11-27,37.441599,-122.150545,233.2
9828,12.87,5.04,9.2,9580000.0,0.175,2.48,10.374891535503147,2016-11-28,37.441599,-122.150545,233.2
9829,13.51,2.54,7.13,11510000.0,0.0,1.62,7.486723293301335,2016-11-29,37.441599,-122.150545,233.2
9830,12.58,5.77,8.37,6910000.0,0.027000000000000003,1.17,9.94316228594328,2016-11-30,37.441599,-122.150545,233.2
9831,13.3,3.07,7.06,11400000.0,0.0,2.01,7.524051826048307,2016-12-01,37.441599,-122.150545,233.2
9832,13.57,2.23,6.56,11390000.0,0.0,2.57,6.256259423290121,2016-12-02,37.441599,-122.150545,233.2
9833,15.19,2.83,8.37,10840000.0,0.0,1.58,8.784188532885675,2016-12-03,37.441599,-122.150545,233.2
9834,15.06,6.75,9.55,9040000.0,0.006,0.91,10.859914578630468,2016-12-04,37.441599,-122.150545,233.2
9835,11.78,5.33,8.33,7000000.0,0.001,1.12,10.261926488973785,2016-12-05,37.441599,-122.150545,233.2
9836,11.54,2.14,6.13,9890000.0,0.001,1.66,7.756981514188748,2016-12-06,37.441599,-122.150545,233.2
9837,8.52,2.93,5.67,5670000.0,0.751,1.68,8.064177413438307,2016-12-07,37.441599,-122.150545,233.2
9838,15.48,8.27,12.25,4690000.0,1.1019999999999999,2.87,13.796094913969197,2016-12-08,37.441599,-122.150545,233.2
9839,17.03,10.87,13.49,5550000.0,0.40099999999999997,1.55,14.590281988655033,2016-12-09,37.441599,-122.150545,233.2
9840,15.0,9.2,13.1,2200000.0,1.855,2.66,14.638224073468288,2016-12-10,37.441599,-122.150545,233.2
9841,12.35,4.55,7.43,5510000.0,0.0,1.17,9.455183972725443,2016-12-11,37.441599,-122.150545,233.2
9842,11.3,4.13,7.34,7270000.0,0.001,0.91,9.299428779366817,2016-12-12,37.441599,-122.150545,233.2
9843,13.51,6.72,10.01,5070000.0,0.137,1.03,11.242378675033514,2016-12-13,37.441599,-122.150545,233.2
9844,14.71,8.33,11.65,4430000.0,0.253,2.23,13.32918891722861,2016-12-14,37.441599,-122.150545,233.2
9845,14.96,9.56,13.09,1680000.0,3.9299999999999997,4.06,14.30551404412208,2016-12-15,37.441599,-122.150545,233.2
9846,9.95,1.56,6.71,9960000.0,0.10900000000000001,3.52,8.075547598690143,2016-12-16,37.441599,-122.150545,233.2
9847,8.72,-1.85,3.12,11010000.0,0.0,1.5,5.484633282842404,2016-12-17,37.441599,-122.150545,233.2
9848,8.41,-3.24,1.66,10960000.0,0.0,1.45,5.33294655822819,2016-12-18,37.441599,-122.150545,233.2
9849,9.3,-2.67,2.72,10490000.0,0.0,1.38,6.288114284736147,2016-12-19,37.441599,-122.150545,233.2
9850,12.45,-1.09,4.55,10170000.0,0.0,1.32,7.117244297610056,2016-12-20,37.441599,-122.150545,233.2
9851,14.05,3.47,7.62,10000000.0,0.001,1.34,9.92267965379257,2016-12-21,37.441599,-122.150545,233.2
9852,14.37,3.65,8.12,10370000.0,0.001,1.19,8.753602096135062,2016-12-22,37.441599,-122.150545,233.2
9853,11.37,3.91,7.3,4010000.0,1.723,3.14,9.19685242681335,2016-12-23,37.441599,-122.150545,233.2
9854,9.09,1.46,4.42,10480000.0,0.015,1.84,7.3181524934785145,2016-12-24,37.441599,-122.150545,233.2
9855,10.16,-0.05,3.96,7970000.0,0.0,1.57,6.881608162300921,2016-12-25,37.441599,-122.150545,233.2
9856,10.9,-2.09,2.96,10580000.0,0.0,1.27,5.910837208835133,2016-12-26,37.441599,-122.150545,233.2
9857,11.7,0.6,5.05,9980000.0,0.0,1.05,6.652890466687614,2016-12-27,37.441599,-122.150545,233.2
9858,12.52,-1.09,5.15,10780000.0,0.0,1.55,7.556178381884077,2016-12-28,37.441599,-122.150545,233.2
9859,14.83,1.69,7.11,10760000.0,0.0,1.48,9.84789428448205,2016-12-29,37.441599,-122.150545,233.2
9860,15.85,5.45,9.48,8880000.0,0.004,1.74,11.023471119888075,2016-12-30,37.441599,-122.150545,233.2
9861,10.67,2.62,6.02,8620000.0,0.006,1.41,7.620794977078843,2016-12-31,37.441599,-122.150545,233.2
9862,9.69,2.41,5.31,8580000.0,0.027000000000000003,2.24,8.184271830630992,2017-01-01,37.441599,-122.150545,233.2
9863,7.82,2.95,5.26,6270000.0,0.325,1.52,8.29428537605272,2017-01-02,37.441599,-122.150545,233.2
9864,11.94,5.49,9.04,2470000.0,3.0949999999999998,4.02,10.742309744666983,2017-01-03,37.441599,-122.150545,233.2
9865,12.42,7.0,10.33,3250000.0,1.8510000000000002,2.3,11.938270613559197,2017-01-04,37.441599,-122.150545,233.2
9866,8.83,0.02,4.9,10800000.0,0.059,1.61,6.832371406262659,2017-01-05,37.441599,-122.150545,233.2
9867,8.83,-2.11,3.27,8930000.0,0.051000000000000004,1.16,6.50573541083007,2017-01-06,37.441599,-122.150545,233.2
9868,14.48,5.61,10.62,4139999.9999999995,2.652,3.34,12.091645450266586,2017-01-07,37.441599,-122.150545,233.2
9869,15.08,13.39,14.39,1300000.0,5.322,5.72,15.525155682758498,2017-01-08,37.441599,-122.150545,233.2
9870,13.0,9.36,10.78,6230000.0,0.669,2.55,12.238543651141256,2017-01-09,37.441599,-122.150545,233.2
9871,13.35,9.35,11.67,1750000.0,4.8229999999999995,4.16,13.022797698160138,2017-01-10,37.441599,-122.150545,233.2
9872,10.82,6.4,8.8,8109999.999999999,0.13899999999999998,2.2,10.198860834129949,2017-01-11,37.441599,-122.150545,233.2
9873,8.4,4.19,5.98,8350000.0,0.893,1.11,8.44694339081867,2017-01-12,37.441599,-122.150545,233.2
9874,11.0,1.38,5.34,11640000.0,0.003,1.4,8.155535719752931,2017-01-13,37.441599,-122.150545,233.2
9875,12.03,2.68,6.09,11780000.0,0.0,1.13,8.201556339738227,2017-01-14,37.441599,-122.150545,233.2
9876,10.43,1.61,4.48,11220000.0,0.0,1.32,7.746008093855968,2017-01-15,37.441599,-122.150545,233.2
9877,10.46,-0.22,3.99,11770000.0,0.0,1.22,7.147832581025247,2017-01-16,37.441599,-122.150545,233.2
9878,11.05,-0.56,4.83,9390000.0,0.004,1.05,8.104034966489506,2017-01-17,37.441599,-122.150545,233.2
9879,10.86,4.63,8.44,1490000.0,2.65,3.55,10.582434147156988,2017-01-18,37.441599,-122.150545,233.2
9880,11.18,5.08,7.87,9480000.0,0.613,1.73,10.032351350130275,2017-01-19,37.441599,-122.150545,233.2
9881,10.05,6.11,8.12,6810000.0,3.3049999999999997,3.84,9.854672376331152,2017-01-20,37.441599,-122.150545,233.2
9882,10.61,6.25,7.94,6380000.0,0.765,2.79,9.760152061132402,2017-01-21,37.441599,-122.150545,233.2
9883,11.77,5.24,8.82,7060000.0,3.2,3.27,10.353627564360872,2017-01-22,37.441599,-122.150545,233.2
9884,8.52,4.77,5.93,8990000.0,0.34700000000000003,1.33,8.47064785925024,2017-01-23,37.441599,-122.150545,233.2
9885,9.9,2.87,5.64,11840000.0,0.08,1.43,8.161275810360799,2017-01-24,37.441599,-122.150545,233.2
9886,11.26,2.58,5.84,11660000.0,0.0,1.09,8.364437826178916,2017-01-25,37.441599,-122.150545,233.2
9887,11.2,2.5,5.85,12350000.0,0.0,1.19,8.018837792179184,2017-01-26,37.441599,-122.150545,233.2
9888,12.64,0.58,5.76,13450000.0,0.0,1.14,7.286921304417854,2017-01-27,37.441599,-122.150545,233.2
9889,14.09,0.49,6.26,13240000.0,0.0,1.4,7.631611697013151,2017-01-28,37.441599,-122.150545,233.2
9890,13.71,0.53,6.16,12140000.0,0.0,1.53,8.218873043518284,2017-01-29,37.441599,-122.150545,233.2
9891,15.17,0.99,7.43,13170000.0,0.0,1.33,8.982182808663667,2017-01-30,37.441599,-122.150545,233.2
9892,18.12,3.83,10.16,11270000.0,0.0,1.2,10.852531214737667,2017-01-31,37.441599,-122.150545,233.2
9893,15.8,7.51,10.4,4550000.0,0.153,1.77,10.582434147156988,2017-02-01,37.441599,-122.150545,233.2
9894,15.61,8.79,12.33,6270000.0,0.568,2.84,13.480279711634873,2017-02-02,37.441599,-122.150545,233.2
9895,14.94,10.41,12.65,8740000.0,1.812,3.26,13.426782609134849,2017-02-03,37.441599,-122.150545,233.2
9896,14.51,8.1,10.69,8450000.0,0.221,1.68,11.906200090027818,2017-02-04,37.441599,-122.150545,233.2
9897,14.01,7.62,10.63,7070000.0,1.147,2.91,11.826355068503123,2017-02-05,37.441599,-122.150545,233.2
9898,14.69,9.83,12.11,4640000.0,1.7440000000000002,3.09,13.022797698160138,2017-02-06,37.441599,-122.150545,233.2
9899,15.19,10.84,13.29,4270000.0,2.811,3.29,14.724868472074693,2017-02-07,37.441599,-122.150545,233.2
9900,16.29,12.33,14.39,3120000.0,1.4,2.12,15.69788151225497,2017-02-08,37.441599,-122.150545,233.2
9901,14.9,11.73,13.5,2870000.0,3.0989999999999998,2.95,14.860543717932636,2017-02-09,37.441599,-122.150545,233.2
9902,14.52,7.27,11.17,11840000.0,0.417,1.51,12.461833511317945,2017-02-10,37.441599,-122.150545,233.2
9903,13.35,3.69,8.06,15630000.0,0.006,1.77,9.780338904716672,2017-02-11,37.441599,-122.150545,233.2
9904,14.82,4.44,9.07,15360000.0,0.0,1.09,9.902234196801182,2017-02-12,37.441599,-122.150545,233.2
9905,14.51,5.41,9.58,10910000.0,0.0,1.01,10.311214717805775,2017-02-13,37.441599,-122.150545,233.2
9906,17.51,7.82,11.68,14790000.0,0.0,1.06,10.97119682931977,2017-02-14,37.441599,-122.150545,233.2
9907,18.1,7.67,12.58,9540000.0,0.012,1.62,12.403602323705691,2017-02-15,37.441599,-122.150545,233.2
9908,16.12,8.02,12.41,14420000.0,0.754,2.52,12.579017388427214,2017-02-16,37.441599,-122.150545,233.2
9909,12.94,8.12,10.37,4440000.0,1.797,3.94,11.858236380583948,2017-02-17,37.441599,-122.150545,233.2
9910,10.75,5.8,8.71,8630000.0,0.488,2.39,10.453188794524415,2017-02-18,37.441599,-122.150545,233.2
9911,11.46,5.38,8.65,6450000.0,0.8859999999999999,3.0,10.27598762466469,2017-02-19,37.441599,-122.150545,233.2
9912,15.88,11.06,13.19,3350000.0,5.55,4.84,14.03488984238124,2017-02-20,37.441599,-122.150545,233.2
9913,14.02,6.7,10.9,10320000.0,1.027,2.5,11.699582470633887,2017-02-21,37.441599,-122.150545,233.2
9914,10.86,3.12,6.37,15260000.0,0.011,2.34,8.201556339738227,2017-02-22,37.441599,-122.150545,233.2
9915,8.71,1.37,4.63,17550000.0,0.001,1.62,6.996044032036023,2017-02-23,37.441599,-122.150545,233.2
9916,9.93,1.87,5.07,16710000.0,0.0,1.35,7.183665598661893,2017-02-24,37.441599,-122.150545,233.2
9917,11.73,2.62,6.42,14320000.0,0.005,0.8,7.653285799786351,2017-02-25,37.441599,-122.150545,233.2
9918,12.24,1.21,5.97,16540000.0,0.08199999999999999,1.41,7.817580924843126,2017-02-26,37.441599,-122.150545,233.2
9919,10.37,2.07,5.78,18530000.0,0.079,1.43,7.675014216923439,2017-02-27,37.441599,-122.150545,233.2
9920,12.06,1.2,5.98,18750000.0,0.0,1.57,7.8452639518277065,2017-02-28,37.441599,-122.150545,233.2
9921,14.29,3.36,8.13,19280000.0,0.0,1.24,8.864154707277013,2017-03-01,37.441599,-122.150545,233.2
9922,16.76,4.3,9.89,19260000.0,0.0,1.23,10.233855038388688,2017-03-02,37.441599,-122.150545,233.2
9923,17.09,6.15,10.05,16210000.0,0.001,0.81,10.42465707665998,2017-03-03,37.441599,-122.150545,233.2
9924,13.93,6.96,10.05,12930000.0,0.9109999999999999,2.65,11.189191652204668,2017-03-04,37.441599,-122.150545,233.2
9925,8.29,2.83,6.12,15100000.0,0.757,2.96,7.9456405140181925,2017-03-05,37.441599,-122.150545,233.2
9926,11.27,3.03,6.54,15770000.0,0.2,1.6,8.218873043518284,2017-03-06,37.441599,-122.150545,233.2
9927,14.12,4.89,8.55,15060000.0,0.002,0.87,9.416031212690285,2017-03-07,37.441599,-122.150545,233.2
9928,17.78,4.34,10.37,19440000.0,0.002,1.52,11.465102416841408,2017-03-08,37.441599,-122.150545,233.2
9929,20.3,7.97,13.3,16480000.0,0.009,1.1,13.841737831842924,2017-03-09,37.441599,-122.150545,233.2
9930,19.4,8.12,12.83,14180000.0,0.005,1.13,13.68709093821784,2017-03-10,37.441599,-122.150545,233.2
9931,20.08,7.55,13.73,18260000.0,0.007000000000000001,1.2,13.507098424529122,2017-03-11,37.441599,-122.150545,233.2
9932,20.76,7.24,12.82,21420000.0,0.001,1.4,12.680230622409045,2017-03-12,37.441599,-122.150545,233.2
9933,22.63,8.68,15.65,21430000.0,0.001,1.03,14.062675343055455,2017-03-13,37.441599,-122.150545,233.2
9934,25.74,11.09,17.27,21100000.0,0.0,0.97,15.056269023264942,2017-03-14,37.441599,-122.150545,233.2
9935,18.72,8.66,13.16,12680000.0,0.002,1.33,12.705645514504289,2017-03-15,37.441599,-122.150545,233.2
9936,18.78,7.15,12.21,16200000.0,0.003,1.54,12.470171842437871,2017-03-16,37.441599,-122.150545,233.2
9937,23.85,6.86,14.6,20860000.0,0.0,0.7,11.030956741507724,2017-03-17,37.441599,-122.150545,233.2
9938,18.65,9.11,13.34,12610000.0,0.004,0.95,11.882196949035704,2017-03-18,37.441599,-122.150545,233.2
9939,17.96,9.34,13.17,10920000.0,0.002,0.71,11.986518857814787,2017-03-19,37.441599,-122.150545,233.2
9940,16.86,8.26,12.93,6450000.0,1.34,2.43,13.462426572691268,2017-03-20,37.441599,-122.150545,233.2
9941,15.64,9.1,13.07,20780000.0,1.2630000000000001,2.76,13.605835212264433,2017-03-21,37.441599,-122.150545,233.2
9942,13.01,6.02,10.18,20120000.0,1.436,2.46,10.837777741001574,2017-03-22,37.441599,-122.150545,233.2
9943,14.45,5.31,9.5,19110000.0,0.003,1.66,9.841120299720462,2017-03-23,37.441599,-122.150545,233.2
9944,13.11,7.96,10.21,6720000.0,1.334,2.05,11.47285129463844,2017-03-24,37.441599,-122.150545,233.2
9945,15.71,6.85,10.76,21600000.0,0.054000000000000006,1.52,11.303436147077138,2017-03-25,37.441599,-122.150545,233.2
9946,14.39,7.42,10.87,12010000.0,0.176,1.76,11.128677725235336,2017-03-26,37.441599,-122.150545,233.2
9947,14.94,6.68,10.48,22800000.0,0.017,2.52,10.596881220129255,2017-03-27,37.441599,-122.150545,233.2
9948,18.01,5.65,11.76,23450000.0,0.003,2.45,11.28814448864989,2017-03-28,37.441599,-122.150545,233.2
9949,19.23,7.43,12.61,22970000.0,0.004,1.91,12.378719427994167,2017-03-29,37.441599,-122.150545,233.2
9950,15.87,8.3,11.69,24500000.0,0.038,3.5,10.60411126582617,2017-03-30,37.441599,-122.150545,233.2
9951,16.84,5.55,10.95,24960000.0,0.0,3.59,9.861454577398273,2017-03-31,37.441599,-122.150545,233.2
9952,21.15,7.01,13.55,24170000.0,0.001,1.27,11.834318320195635,2017-04-01,37.441599,-122.150545,233.2
9953,22.14,7.47,14.08,22170000.0,0.004,1.35,13.48921407942187,2017-04-02,37.441599,-122.150545,233.2
9954,19.34,5.26,11.55,25990000.0,0.0,1.71,10.74962706391726,2017-04-03,37.441599,-122.150545,233.2
9955,19.13,5.5,11.83,20780000.0,0.0,1.52,11.106059366408662,2017-04-04,37.441599,-122.150545,233.2
9956,22.19,8.61,14.33,18110000.0,0.0,1.19,10.60411126582617,2017-04-05,37.441599,-122.150545,233.2
9957,17.62,10.05,12.6,10140000.0,1.423,3.3,10.7349968103804,2017-04-06,37.441599,-122.150545,233.2
9958,14.9,10.09,12.58,13620000.0,1.641,3.06,12.824841359557418,2017-04-07,37.441599,-122.150545,233.2
9959,11.02,3.77,7.99,22080000.0,0.737,2.41,9.190474646654614,2017-04-08,37.441599,-122.150545,233.2
9960,16.25,3.5,9.05,25130000.0,0.0,1.23,8.735295343101539,2017-04-09,37.441599,-122.150545,233.2
9961,17.91,5.39,11.13,21350000.0,0.003,1.26,11.121133772287237,2017-04-10,37.441599,-122.150545,233.2
9962,18.51,8.55,13.15,10360000.0,0.066,2.72,11.778674460167345,2017-04-11,37.441599,-122.150545,233.2
9963,14.94,10.4,12.83,18230000.0,0.759,3.19,13.516048407013631,2017-04-12,37.441599,-122.150545,233.2
9964,13.05,5.08,9.8,21720000.0,0.377,2.99,10.374891535503147,2017-04-13,37.441599,-122.150545,233.2
9965,15.24,3.15,8.97,26680000.0,0.0,2.2,8.975936439035234,2017-04-14,37.441599,-122.150545,233.2
9966,18.53,5.18,11.72,21900000.0,0.0,1.2,10.290065723928432,2017-04-15,37.441599,-122.150545,233.2
9967,15.68,7.63,11.03,7850000.0,0.734,2.05,11.589638654902625,2017-04-16,37.441599,-122.150545,233.2
9968,16.12,10.23,12.75,9390000.0,0.337,1.16,13.057497641753606,2017-04-17,37.441599,-122.150545,233.2
9969,17.93,6.63,12.18,20820000.0,0.425,1.09,12.320829949437389,2017-04-18,37.441599,-122.150545,233.2
9970,18.1,6.43,12.09,24650000.0,0.157,1.52,11.349420543508327,2017-04-19,37.441599,-122.150545,233.2
9971,18.0,7.69,12.49,27610000.0,0.122,1.88,11.434152932355072,2017-04-20,37.441599,-122.150545,233.2
9972,21.65,6.99,13.6,27610000.0,0.002,1.71,12.099765592877631,2017-04-21,37.441599,-122.150545,233.2
9973,19.05,6.43,11.99,16640000.0,0.0,1.89,12.156740990931262,2017-04-22,37.441599,-122.150545,233.2
9974,16.58,8.69,12.0,27040000.0,0.0,2.99,11.858236380583948,2017-04-23,37.441599,-122.150545,233.2
9975,15.37,8.65,11.51,13860000.0,0.034,2.69,12.043025157681534,2017-04-24,37.441599,-122.150545,233.2
9976,17.59,7.08,12.05,21520000.0,0.001,2.49,12.173062948610973,2017-04-25,37.441599,-122.150545,233.2
9977,17.08,9.98,13.08,12010000.0,0.017,2.62,13.860032107050653,2017-04-26,37.441599,-122.150545,233.2
9978,19.3,8.22,13.08,25910000.0,0.001,2.64,11.434152932355072,2017-04-27,37.441599,-122.150545,233.2
9979,18.56,6.09,12.33,29140000.0,0.0,2.98,10.177914931774424,2017-04-28,37.441599,-122.150545,233.2
9980,22.13,6.17,13.82,29350000.0,0.0,1.9,10.800971266534045,2017-04-29,37.441599,-122.150545,233.2
9981,24.26,7.0,14.94,28790000.0,0.0,1.55,13.100986824621806,2017-04-30,37.441599,-122.150545,233.2
9982,25.29,9.69,16.87,28300000.0,0.0,2.23,13.696145614287785,2017-05-01,37.441599,-122.150545,233.2
9983,27.15,12.52,18.87,28330000.0,0.0,1.92,15.965312404187443,2017-05-02,37.441599,-122.150545,233.2
9984,28.08,13.8,20.08,27100000.0,0.0,1.41,17.119448806741243,2017-05-03,37.441599,-122.150545,233.2
9985,24.37,10.63,16.93,21060000.0,0.001,2.34,14.62862460646596,2017-05-04,37.441599,-122.150545,233.2
9986,17.37,8.58,12.35,25610000.0,0.001,3.59,11.938270613559197,2017-05-05,37.441599,-122.150545,233.2
9987,13.78,7.64,10.3,24280000.0,0.002,2.72,10.170941387967176,2017-05-06,37.441599,-122.150545,233.2
9988,21.59,6.9,13.52,27880000.0,0.0,1.61,11.628799510371676,2017-05-07,37.441599,-122.150545,233.2
9989,22.7,7.33,14.07,26860000.0,0.002,1.8,12.545437837895914,2017-05-08,37.441599,-122.150545,233.2
9990,24.82,8.54,15.15,29500000.0,0.004,2.36,13.285034594497944,2017-05-09,37.441599,-122.150545,233.2
9991,18.08,7.81,12.64,19540000.0,0.007000000000000001,2.98,11.858236380583948,2017-05-10,37.441599,-122.150545,233.2
9992,19.28,7.62,12.4,22380000.0,0.002,2.17,12.230341661545374,2017-05-11,37.441599,-122.150545,233.2
9993,16.58,6.68,11.1,30510000.0,0.0,3.42,10.122244289324474,2017-05-12,37.441599,-122.150545,233.2
9994,16.76,6.23,10.83,30470000.0,0.0,2.89,9.719888462586145,2017-05-13,37.441599,-122.150545,233.2
9995,17.01,7.47,11.31,28080000.0,0.004,2.47,10.396193950989241,2017-05-14,37.441599,-122.150545,233.2
